0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.54,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,66.0,24.0,7.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,50.0,26.0,9.0
4.36,4.074074,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,77.15273775216139,32.55794871794872,10.0
4.35,3.96,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,98.0,32.55794871794872,9.0
2.54,2.75,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,77.15273775216139,32.55794871794872,10.0
4.021739,3.952381,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,77.15273775216139,43.0,8.0
4.264706,4.166667,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,101.0,32.55794871794872,9.0
0.78,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,58.0,25.0,7.0
4.295455,4.28,1.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,5.0,77.15273775216139,44.0,7.0
1.857143,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,76.0,27.0,7.0
0.97619,1.111111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,60.0,32.55794871794872,10.0
4.0,3.630435,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.15273775216139,45.0,8.0
0.0,0.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,63.0,26.0,7.0
3.304348,2.403846,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,7.0
3.22,1.875,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,77.0,35.0,7.0
4.159091,4.236842,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,6.0,77.15273775216139,48.0,10.0
4.28,4.068182,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,97.0,20.0,9.0
3.0,3.275,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,87.0,24.0,9.0
3.233333,3.78125,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,49.0,8.0
3.38,3.038462,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
1.413043,0.0,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,77.15273775216139,47.0,10.0
3.880952,3.568182,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,89.0,38.0,9.0
2.547619,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,74.0,13.0,7.0
2.613636,2.03125,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,80.0,29.0,7.0
3.357143,3.347826,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,77.15273775216139,30.0,9.0
2.852941,3.113636,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
2.547619,0.25,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,75.0,35.0,9.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,77.15273775216139,39.0,4.0
4.25,3.571429,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,93.0,44.0,9.0
3.904762,2.590909,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.15273775216139,42.0,9.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,71.0,32.55794871794872,8.030172413793103
1.26087,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,75.0,21.0,8.0
2.833333,1.883333,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.785714,2.788462,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,6.0,77.15273775216139,35.0,8.0
2.477273,1.54,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
2.416667,3.527778,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.15273775216139,49.0,10.0
3.456522,2.557692,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,7.0
4.090909,3.861111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,5.0,81.0,28.0,9.0
2.291667,0.0,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,89.0,18.0,7.0
2.1,2.386364,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,44.0,8.0
4.1,4.047619,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
2.095238,2.045455,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,77.15273775216139,22.0,3.0
2.020833,2.45,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,78.0,18.0,9.0
0.0,2.820175578700078,1.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,77.15273775216139,42.0,8.0
3.925,3.02381,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,77.15273775216139,39.0,7.0
3.021739,3.833333,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,77.15273775216139,39.0,9.0
3.0,3.45,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
2.263158,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,83.0,23.0,9.0
4.0,3.5,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
1.961538,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,33.0,9.0
4.022727,4.0,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,97.0,45.0,9.0
2.565217,2.153846,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,83.0,25.0,9.0
2.727273,2.295455,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,31.0,7.0
2.75,3.166667,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,44.0,4.0
3.522727,3.022727,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,77.15273775216139,25.0,9.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,22.0,7.0
4.173913,3.557692,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,91.0,27.0,7.0
2.6,2.605263,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
2.825,3.595238,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,46.0,4.0
1.270833,2.820175578700078,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,44.0,8.030172413793103
3.6,2.777778,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,83.0,38.0,9.0
3.619048,3.565217,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,88.0,33.0,9.0
4.369565,4.5,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,88.0,34.0,9.0
1.192308,1.214286,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,52.0,29.0,4.0
4.04,3.925,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,87.0,38.0,9.0
1.956522,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,68.0,34.0,9.0
3.652174,3.82,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,9.0
2.846073103521127,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,60.0,32.0,9.0
4.5,4.384615,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,77.15273775216139,46.0,4.0
3.388889,3.44,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
3.5,3.25,1.0,2.0,6.0,2.0,1.0,1.0,1.0,0.0,7.0,73.0,32.0,10.0
3.26087,2.461538,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
3.571429,2.717391,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,27.0,9.0
1.59375,2.978261,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,77.15273775216139,36.0,7.0
3.785714,3.652174,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,29.0,9.0
4.052632,3.222222,1.0,2.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,87.0,38.0,9.0
0.97619,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,66.0,25.0,8.0
3.477273,3.596154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
1.568182,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,60.0,29.0,8.0
2.413043,1.3,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,77.15273775216139,25.0,8.0
4.104167,3.7,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
4.086957,3.590909,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,3.0
0.0,2.820175578700078,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.9,3.928571,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
4.25,4.090909,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,91.0,30.0,9.0
3.809524,3.652174,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,88.0,27.0,9.0
0.0,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,65.0,19.0,9.0
2.204545,2.347826,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,77.15273775216139,18.0,7.0
3.204545,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,28.0,10.0
1.833333,2.820175578700078,3.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,77.15273775216139,38.0,8.0
2.44,1.636364,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
4.5,4.5,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,97.0,43.0,9.0
3.869565,3.291667,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
2.673913,3.138889,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,42.0,10.0
3.595238,3.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,48.0,8.0
3.152174,2.865385,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
4.065217,3.461538,3.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,77.15273775216139,40.0,4.0
3.270833,2.729167,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
0.0,2.820175578700078,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,77.15273775216139,44.0,8.0
3.794118,3.818182,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,77.15273775216139,32.55794871794872,10.0
4.125,3.275,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
4.225,4.428571,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,77.15273775216139,46.0,9.0
3.652174,3.454545,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
4.23913,4.021739,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,107.0,32.55794871794872,9.0
4.2,4.375,1.0,8.0,6.0,2.0,1.0,1.0,2.0,2.0,7.0,77.15273775216139,50.0,8.0
4.23913,4.357143,1.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,3.0,77.15273775216139,50.0,8.0
1.676471,2.6,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,67.0,32.55794871794872,9.0
3.0625,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,80.0,34.0,9.0
3.065217,3.066667,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,22.0,9.0
3.464286,3.470588,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,38.0,8.0
0.42,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,60.0,32.55794871794872,3.0
3.6875,4.047619,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,77.15273775216139,49.0,10.0
0.543478,0.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,27.0,8.030172413793103
0.0,2.820175578700078,1.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
3.833333,3.464286,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.5,3.692308,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,77.15273775216139,32.55794871794872,8.0
2.571429,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,77.15273775216139,19.0,7.0
4.131579,3.891304,2.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,6.0,77.15273775216139,46.0,8.0
2.625,2.8,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
4.08,4.175,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,77.15273775216139,21.0,9.0
4.25,3.925,1.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,4.0,77.15273775216139,32.55794871794872,10.0
0.47619,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,81.0,31.0,9.0
4.041667,4.041667,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,4.0,77.15273775216139,48.0,8.0
3.875,4.0,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
2.289474,2.478261,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,77.15273775216139,15.0,7.0
3.681818,2.021739,1.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,5.0,77.15273775216139,22.0,10.0
2.526316,2.368421,3.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,75.0,25.0,7.0
2.652174,3.466667,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,72.0,20.0,9.0
4.225,3.911765,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,77.15273775216139,35.0,8.0
1.47619,1.333333,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,75.0,36.0,8.0
3.913043,4.131579,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,84.0,24.0,8.030172413793103
3.333333,3.442308,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
2.928571,2.375,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,65.0,36.0,9.0
3.708333,4.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,87.0,46.0,9.0
4.12,4.296296,3.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,77.15273775216139,48.0,10.0
4.5,4.333333,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,104.0,32.55794871794872,9.0
0.214286,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,57.0,18.0,7.0
3.479167,3.277778,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,6.0,77.15273775216139,42.0,8.0
2.392857,3.222222,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,42.0,7.0
2.0,0.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.15273775216139,40.0,8.0
3.56,1.309524,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,83.0,24.0,7.0
2.386364,2.820175578700078,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,3.0
2.913043,3.153846,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,77.15273775216139,32.55794871794872,7.0
3.309524,3.631579,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,78.0,20.0,9.0
2.86,2.375,3.0,4.0,6.0,2.0,1.0,2.0,2.0,0.0,1.0,77.15273775216139,19.0,8.0
4.391304,4.192308,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,92.0,32.55794871794872,10.0
4.434783,4.5,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,93.0,44.0,9.0
2.166667,2.590909,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
1.75,0.727273,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,58.0,17.0,9.0
3.611111,3.851852,1.0,8.0,6.0,1.0,2.0,1.0,2.0,2.0,7.0,77.15273775216139,32.55794871794872,10.0
1.357143,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,62.0,23.0,7.0
4.369565,4.357143,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,77.15273775216139,49.0,7.0
4.130435,3.88,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
3.52,3.391304,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,89.0,40.0,3.0
3.826087,3.522727,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,5.0,91.0,33.0,4.0
1.230769,1.625,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,23.0,7.0
3.068182,2.977273,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,77.0,32.0,8.030172413793103
1.5,2.444444,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,85.0,18.0,7.0
3.928571,4.190476,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,4.0,77.15273775216139,40.0,9.0
3.86,3.961538,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,95.0,42.0,9.0
2.434783,2.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.15273775216139,34.0,8.0
2.613636,2.87931,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,8.0
3.825,3.666667,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
4.113636,3.977273,3.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,5.0,89.0,46.0,8.0
2.117647,1.9,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,28.0,7.0
2.846073103521127,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,64.0,21.0,9.0
3.0,2.820175578700078,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,83.0,26.0,9.0
2.9,2.886364,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
3.56,3.153846,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
2.795455,2.543478,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,78.0,32.55794871794872,8.030172413793103
3.75,3.045455,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.030172413793103
2.73913,2.307692,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
3.03125,2.125,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,39.0,8.0
3.16,2.98,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,4.0,93.0,31.0,7.0
2.375,2.818182,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,70.0,26.0,9.0
4.357143,4.5,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,5.0,77.15273775216139,50.0,9.0
3.270833,3.45,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,77.15273775216139,16.0,10.0
3.043478,2.413043,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,81.0,42.0,7.0
3.782609,3.227273,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
3.333333,2.660714,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,4.0
2.86,2.375,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,10.0
3.5,1.275,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,81.0,44.0,9.0
3.666667,3.166667,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,79.0,20.0,8.030172413793103
3.954545,4.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,5.0,77.15273775216139,48.0,8.0
4.021739,4.357143,1.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,77.15273775216139,46.0,8.0
2.275,0.875,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,65.0,22.0,7.0
2.04,1.875,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,24.0,4.0
2.804348,3.25,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,80.0,21.0,8.0
3.057692,3.4,1.0,9.0,6.0,2.0,2.0,1.0,2.0,0.0,7.0,67.0,31.0,9.0
2.0,0.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,57.0,29.0,4.0
3.909091,3.604167,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,84.0,38.0,9.0
1.636364,0.863636,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,79.0,42.0,7.0
3.108696,2.611111,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.15273775216139,32.55794871794872,9.0
3.88,3.863636,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,69.0,34.0,9.0
3.0625,3.282609,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.15273775216139,48.0,10.0
3.04,3.083333,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,61.0,27.0,9.0
3.086957,2.65625,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,80.0,28.0,9.0
1.46,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,81.0,17.0,9.0
2.5,2.4,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,72.0,36.0,4.0
2.217391,1.263158,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,69.0,16.0,7.0
1.869565,2.375,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,73.0,23.0,7.0
4.309524,4.357143,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,84.0,43.0,9.0
2.5625,2.068182,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,43.0,8.0
2.76087,2.229167,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,71.0,34.0,9.0
4.195652,3.825,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,49.0,10.0
3.043478,3.08,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
1.55,2.184211,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,76.0,28.0,7.0
0.5,2.820175578700078,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
2.583333,1.525,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.15273775216139,43.0,7.0
2.68,2.5,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
3.75,3.02381,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,77.15273775216139,46.0,9.0
3.804348,3.565217,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,83.0,39.0,9.0
2.263158,1.863636,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,63.0,16.0,7.0
0.391304,2.820175578700078,1.0,8.0,6.0,2.0,2.0,1.0,1.0,0.0,7.0,69.0,33.0,9.0
2.717391,2.384615,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
1.52381,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,77.15273775216139,36.0,9.0
0.25,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,3.0,1.0,2.0,70.0,27.0,9.0
3.458333,3.727273,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,77.15273775216139,40.0,10.0
1.526316,0.157895,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,48.0,21.0,7.0
2.44,2.788462,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,8.0
3.368421,3.12,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,79.0,32.55794871794872,9.0
2.472222,2.65625,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,88.0,42.0,10.0
4.4375,4.384615,1.0,8.0,6.0,1.0,1.0,1.0,2.0,2.0,7.0,77.15273775216139,48.0,9.0
3.217391,3.272727,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,73.0,27.0,9.0
2.36,2.820175578700078,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,68.0,27.0,7.0
3.76087,3.74,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,77.15273775216139,32.55794871794872,10.0
1.884615,0.882353,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,77.15273775216139,28.0,8.0
3.7,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,85.0,32.55794871794872,9.0
